@relation 'wekacsv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-5,7,11'

@attribute tr_status {0,1}
@attribute sadness numeric
@attribute tentative numeric
@attribute openness numeric
@attribute conscientiousness numeric
@attribute agreableness numeric
@attribute emotionalrange numeric

@data
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.152611,0.768501,0.570069,0.00575,0.080875,0.031763
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
1,0.135751,0.72215,0.426727,0.067433,0.048264,0.53437
